,time,open,high,low,close,adj Close,volume,CDL2CROWS,CDL3BLACKCROWS,CDL3INSIDE,CDL3LINESTRIKE,CDL3OUTSIDE,CDL3STARSINSOUTH,CDL3WHITESOLDIERS,CDLABANDONEDBABY,CDLADVANCEBLOCK,CDLBELTHOLD,CDLBREAKAWAY,CDLCLOSINGMARUBOZU,CDLCONCEALBABYSWALL,CDLCOUNTERATTACK,CDLDARKCLOUDCOVER,CDLDOJI,CDLDOJISTAR,CDLDRAGONFLYDOJI,CDLENGULFING,CDLEVENINGDOJISTAR,CDLEVENINGSTAR,CDLGAPSIDESIDEWHITE,CDLGRAVESTONEDOJI,CDLHAMMER,CDLHANGINGMAN,CDLHARAMI,CDLHARAMICROSS,CDLHIGHWAVE,CDLHIKKAKE,CDLHIKKAKEMOD,CDLHOMINGPIGEON,CDLIDENTICAL3CROWS,CDLINNECK,CDLINVERTEDHAMMER,CDLKICKING,CDLKICKINGBYLENGTH,CDLLADDERBOTTOM,CDLLONGLEGGEDDOJI,CDLLONGLINE,CDLMARUBOZU,CDLMATCHINGLOW,CDLMATHOLD,CDLMORNINGDOJISTAR,CDLMORNINGSTAR,CDLONNECK,CDLPIERCING,CDLRICKSHAWMAN,CDLRISEFALL3METHODS,CDLSEPARATINGLINES,CDLSHOOTINGSTAR,CDLSHORTLINE,CDLSPINNINGTOP,CDLSTALLEDPATTERN,CDLSTICKSANDWICH,CDLTAKURI,CDLTASUKIGAP,CDLTHRUSTING,CDLTRISTAR,CDLUNIQUE3RIVER,CDLUPSIDEGAP2CROWS,CDLXSIDEGAP3METHODS,previous_close,high-low,high-pc,low-pc,tr,atr,upperband,lowerband,in_uptrend,pattern,label
26,2015-08-17,51.112,51.318001,50.102001,50.998001,50.998001,35883500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,48.630001,1.216000000000001,2.6880000000000024,1.4720000000000013,2.6880000000000024,1.608572142857143,54.22643150000001,45.88428457142858,False,2,1
27,2015-08-18,51.076,52.189999,50.712002,52.144001,52.144001,20975000,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.998001,1.477997000000002,1.1919979999999981,0.2859990000000039,1.477997000000002,1.5985715714285718,54.22643150000001,46.655285785714284,False,1,0
28,2015-08-19,52.066002,52.130001,51.004002,51.049999,51.049999,18021500,0,0,0,0,0,0,0,0,0,-100,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.144001,1.1259990000000002,0.014000000000002899,1.139999000000003,1.139999000000003,1.563713857142858,54.22643150000001,46.87585992857143,False,2,-1
29,2015-08-20,50.411999,50.911999,48.380001,48.436001,48.436001,24529000,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.049999,2.5319980000000015,0.13799999999999812,2.6699979999999996,2.6699979999999996,1.753713428571429,54.22643150000001,44.38485971428571,False,2,-1
30,2015-08-21,47.200001,48.759998,46.102001,46.153999,46.153999,32951000,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.436001,2.6579970000000017,0.32399700000000564,2.333999999999996,2.6579970000000017,1.9325702857142864,53.22871035714286,41.63328864285714,False,-1,-1
31,2015-08-24,40.557999,46.279999,39.0,43.773998,43.773998,47908000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.153999,7.279998999999997,0.12599999999999767,7.153998999999999,7.279998999999997,2.735141285714287,50.84542335714286,34.43457564285714,False,0,0
32,2015-08-25,46.104,46.18,43.824001,44.006001,44.006001,21636500,0,0,0,0,0,0,0,0,0,-100,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.773998,2.355998999999997,2.406002000000001,0.050003000000003794,2.406002000000001,2.9028560000000008,50.84542335714286,36.293432499999994,False,2,1
33,2015-08-26,45.585999,45.599998,43.102001,44.967999,44.967999,24815000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.006001,2.497996999999998,1.5939970000000017,0.9039999999999964,2.497996999999998,2.8757127142857146,50.84542335714286,35.72386135714286,False,2,1
34,2015-08-27,46.200001,48.950001,46.161999,48.598,48.598,38280000,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.967999,2.7880019999999988,3.9820020000000014,1.1940000000000026,3.9820020000000014,3.2334277142857144,50.84542335714286,37.85571685714285,False,2,1
35,2015-08-28,48.372002,50.290001,48.313999,49.695999,49.695999,27568500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.598,1.976001999999994,1.6920009999999976,0.2840009999999964,1.976001999999994,3.3528567142857133,50.84542335714286,39.24342985714286,False,0,0
36,2015-08-31,49.124001,50.990002,49.102001,49.812,49.812,23501000,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.695999,1.8880009999999956,1.2940029999999965,0.5939979999999991,1.8880009999999956,3.2411428571428553,50.84542335714286,40.32257292857143,False,-1,-1
37,2015-09-01,48.068001,49.200001,47.394001,47.726002,47.726002,27274000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.812,1.8059999999999974,0.6119989999999973,2.4179989999999947,2.4179989999999947,3.2068574285714257,50.84542335714286,38.67642871428572,False,0,0
38,2015-09-02,49.060001,49.576,47.956001,49.537998,49.537998,23146000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.726002,1.619999,1.8499979999999994,0.2299989999999994,1.8499979999999994,2.431142999999998,50.84542335714286,41.47257150000001,False,-1,-1
39,2015-09-03,50.411999,50.416,49.0,49.113998,49.113998,20974000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,49.537998,1.4159999999999968,0.8780019999999951,0.5379980000000018,1.4159999999999968,2.28971414285714,50.84542335714286,42.838857571428576,False,0,0
40,2015-09-04,48.178001,48.818001,47.639999,48.386002,48.386002,18446000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,49.113998,1.1780019999999993,0.29599699999999984,1.4739989999999992,1.4739989999999992,2.1434287142857116,50.84542335714286,41.798713857142864,False,2,1
41,2015-09-08,49.009998,49.832001,48.810001,49.633999,49.633999,15691000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,48.386002,1.0219999999999985,1.4459990000000005,0.423999000000002,1.4459990000000005,1.7811425714285687,50.84542335714286,43.977573285714286,False,0,0
42,2015-09-09,50.41,50.849998,49.66,49.782001,49.782001,16954000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.633999,1.1899980000000028,1.2159989999999965,0.026000999999993724,1.2159989999999965,1.6725707142857118,50.84542335714286,45.23728685714286,False,0,0
43,2015-09-10,49.445999,50.144001,49.066002,49.695999,49.695999,13545000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,49.782001,1.0779990000000055,0.3620000000000019,0.7159990000000036,1.0779990000000055,1.5568561428571417,50.84542335714286,44.93443307142857,False,1,1
44,2015-09-11,49.528,50.048,48.945999,50.048,50.048,11754000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.695999,1.1020010000000013,0.35200100000000134,0.75,1.1020010000000013,1.3688564285714284,50.84542335714286,45.390430214285715,False,0,0
45,2015-09-14,50.220001,50.849998,49.933998,50.638,50.638,14454500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,50.048,0.9159999999999968,0.8019979999999975,0.11400199999999927,0.9159999999999968,1.2354281428571423,50.84542335714286,46.68571357142857,False,0,0
46,2015-09-15,50.549999,50.919998,49.900002,50.714001,50.714001,14667500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,50.638,1.019995999999999,0.2819980000000015,0.7379979999999975,1.019995999999999,1.1788561428571427,50.84542335714286,46.87343157142857,False,1,1
47,2015-09-16,50.608002,52.576,50.576,52.450001,52.450001,22085500,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.714001,2.0,1.8619989999999973,0.1380010000000027,2.0,1.2539991428571429,55.33799742857143,47.814002571428574,True,1,0
48,2015-09-17,52.792,53.099998,52.138,52.414001,52.414001,17929000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.450001,0.9619980000000012,0.649996999999999,0.3120010000000022,0.9619980000000012,1.184856142857143,56.17356742857143,49.064430571428574,True,0,0
49,2015-09-18,51.591999,52.764,51.5,52.124001,52.124001,18815500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.414001,1.264000000000003,0.34999900000000395,0.914000999999999,1.264000000000003,1.1917134285714295,55.707140285714296,49.064430571428574,True,1,1
50,2015-09-21,52.796001,54.313999,51.16,52.84,52.84,30601000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,52.124001,3.153999000000006,2.1899980000000028,0.9640010000000032,3.153999000000006,1.4882848571428582,57.20185407142857,49.064430571428574,True,2,-1
51,2015-09-22,51.806,52.529999,51.174,52.188,52.188,18322000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.84,1.355998999999997,0.31000100000000685,1.666000000000004,1.666000000000004,1.5688561428571444,56.558567928571435,49.064430571428574,True,0,0
52,2015-09-23,52.389999,52.416,51.515999,52.212002,52.212002,13004000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.188,0.900000999999996,0.22799999999999443,0.6720010000000016,0.900000999999996,1.5665705714285727,56.665711214285714,49.064430571428574,True,-1,0
53,2015-09-24,51.905998,52.689999,51.242001,52.624001,52.624001,17241000,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.212002,1.4479979999999983,0.477997000000002,0.9700009999999963,1.4479979999999983,1.6277137142857154,56.84914114285715,49.064430571428574,True,2,-1
54,2015-09-25,53.321999,53.382,51.23,51.382,51.382,18867000,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.624001,2.152000000000001,0.7579989999999981,1.394001000000003,2.152000000000001,1.6494280000000014,57.254284,49.064430571428574,True,2,-1
55,2015-09-28,51.470001,51.958,49.321999,49.686001,49.686001,24505500,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.382,2.6360010000000003,0.5760000000000005,2.0600009999999997,2.6360010000000003,1.888571285714287,56.305713357142864,49.064430571428574,True,-1,-1
56,2015-09-29,50.091999,50.945999,49.091999,49.330002,49.330002,18516000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.686001,1.8539999999999992,1.259998000000003,0.5940019999999961,1.8539999999999992,1.9728570000000007,55.93757,49.064430571428574,True,0,0
57,2015-09-30,50.400002,50.48,48.467999,49.68,49.68,24648000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.330002,2.012000999999998,1.1499979999999965,0.8620030000000014,2.012000999999998,1.8097144285714282,54.90314278571428,49.064430571428574,True,0,0
58,2015-10-01,49.501999,49.700001,47.425999,47.976002,47.976002,22865000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.68,2.274002000000003,0.0200010000000006,2.2540010000000024,2.274002000000003,1.8965718571428565,54.252715571428574,42.87328442857143,False,0,0
59,2015-10-02,47.119999,49.540001,46.986,49.514,49.514,22120000,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.976002,2.5540009999999995,1.5639989999999955,0.990002000000004,2.5540009999999995,2.132857571428571,54.252715571428574,41.864427785714284,False,2,-1
60,2015-10-05,49.768002,49.967999,48.826,49.23,49.23,18449500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,49.514,1.1419989999999984,0.45399899999999604,0.6880000000000024,1.1419989999999984,2.0891434285714285,54.252715571428574,43.129569214285716,False,0,0
61,2015-10-06,48.0,48.605999,47.116001,48.292,48.292,26126000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,49.23,1.489998,0.6240009999999998,2.1139989999999997,2.1139989999999997,2.083714714285714,54.11214414285714,41.609855857142854,False,1,0
62,2015-10-07,47.326,47.540001,45.824001,46.391998,46.391998,34070000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.292,1.715999999999994,0.751999000000005,2.467998999999999,2.467998999999999,2.059714428571428,52.86114428571428,40.50285771428572,False,0,0
63,2015-10-08,46.015999,46.144001,44.262001,45.344002,45.344002,30666000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.391998,1.882000000000005,0.24799699999999802,2.129997000000003,2.129997000000003,2.0991425714285716,51.50042871428572,38.90557328571428,False,1,0
64,2015-10-09,44.186001,44.874001,43.672001,44.138,44.138,30792000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,45.344002,1.2019999999999982,0.47000100000000344,1.6720010000000016,1.6720010000000016,2.0505711428571436,50.424714428571434,38.12128757142857,False,2,-1
65,2015-10-12,44.598,44.599998,43.054001,43.116001,43.116001,19181500,0,0,0,0,0,0,0,0,0,-100,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.138,1.5459969999999998,0.46199800000000124,1.0839989999999986,1.5459969999999998,1.9465704285714287,49.66671078571429,37.98728821428571,False,2,1
66,2015-10-13,42.655998,44.504002,42.226002,43.849998,43.849998,25857500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,43.116001,2.2779999999999987,1.3880010000000027,0.889998999999996,2.2779999999999987,1.9071417142857143,49.08642714285715,37.64357685714286,False,-1,-1
67,2015-10-14,44.133999,44.189999,43.085999,43.375999,43.375999,15522000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,43.849998,1.1039999999999992,0.3400010000000009,0.7639989999999983,1.1039999999999992,1.9017132857142858,49.08642714285715,37.93285914285714,False,0,0
68,2015-10-15,43.285999,44.346001,42.740002,44.262001,44.262001,14221000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.375999,1.6059990000000042,0.9700020000000009,0.6359970000000033,1.6059990000000042,1.829141857142858,49.030427071428576,38.05557592857143,False,1,1
69,2015-10-16,44.608002,46.096001,44.574001,45.402,45.402,21672500,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.262001,1.5219999999999985,1.8340000000000032,0.3120000000000047,1.8340000000000032,1.7385705714285729,49.030427071428576,40.11928928571429,False,1,1
70,2015-10-19,45.299999,46.23,44.987999,45.619999,45.619999,12539500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.402,1.2420009999999948,0.8279999999999959,0.41400099999999895,1.2420009999999948,1.6117140000000003,49.030427071428576,40.77385749999999,False,0,0
71,2015-10-20,45.543999,45.720001,40.400002,42.605999,42.605999,74500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.619999,5.319999000000003,0.10000200000000348,5.219996999999999,5.319999000000003,2.132856571428572,49.030427071428576,36.661431785714285,False,0,0
72,2015-10-21,42.397999,42.962002,41.759998,42.018002,42.018002,20757500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.605999,1.2020039999999952,0.3560030000000012,0.846000999999994,1.2020039999999952,2.083714714285714,48.61214414285715,36.10985585714286,False,0,0
73,2015-10-22,42.312,43.150002,41.880001,42.344002,42.344002,14126000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,-100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,42.018002,1.2700010000000006,1.131999999999998,0.1380010000000027,1.2700010000000006,1.939714857142857,48.33414607142857,36.69585692857142,False,2,-1
74,2015-10-23,43.0,43.07,41.537998,41.818001,41.818001,21177500,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.344002,1.5320019999999985,0.725997999999997,0.8060040000000015,1.5320019999999985,2.000858,48.30657300000001,36.301425,False,2,1
75,2015-10-26,42.276001,43.175999,42.0,43.051998,43.051998,16957000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,41.818001,1.1759989999999974,1.357997999999995,0.18199899999999758,1.357997999999995,1.9654292857142843,48.30657300000001,36.69171164285714,False,0,0
76,2015-10-27,42.967999,43.419998,41.501999,42.07,42.07,17597000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.051998,1.9179990000000018,0.3680000000000021,1.5499989999999997,1.9179990000000018,1.9774291428571413,48.30657300000001,36.528711071428575,False,0,0
77,2015-10-28,42.262001,42.689999,41.66,42.591999,42.591999,13643000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.07,1.0299990000000037,0.619999,0.4100000000000037,1.0299990000000037,1.9471431428571424,48.01642892857143,36.33357007142857,False,0,0
78,2015-10-29,42.349998,42.75,42.127998,42.326,42.326,9025000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,-100,-100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,-100,-100,0,0,0,0,0,0,0,0,0,42.591999,0.6220020000000019,0.15800099999999873,0.4640010000000032,0.6220020000000019,1.2760007142857137,46.26700114285714,38.61099685714285,False,2,-1
79,2015-10-30,42.080002,42.326,40.778,41.386002,41.386002,22194500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.326,1.5480000000000018,0.0,1.5480000000000018,1.5480000000000018,1.3254287142857148,45.52828614285714,37.57571385714286,False,-1,0
80,2015-11-02,41.784,43.16,41.444,42.757999,42.757999,19639500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.386002,1.715999999999994,1.7739979999999989,0.05799800000000488,1.7739979999999989,1.397428285714286,45.52828614285714,38.10971514285714,False,0,0
81,2015-11-03,42.77,42.888,41.549999,41.669998,41.669998,41662500,0,0,0,0,0,0,0,0,0,-100,0,-100,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.757999,1.3380009999999984,0.13000100000000003,1.2079999999999984,1.3380009999999984,1.3697138571428573,45.52828614285714,38.10985792857142,False,2,1
82,2015-11-04,45.400002,46.548,45.040001,46.326,46.326,63632000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.669998,1.5079990000000052,4.878002000000002,3.370002999999997,4.878002000000002,1.8725715714285727,51.411715214285714,40.17628578571428,True,-1,0
